Index Number,Cycle Number,Experiment Number,MS Level,Total Ion Current,Scan Start Time (min),Selected Ion m/z
418,141,1,1,2352795.863655,5.087983333333,
419,141,2,2,88363.0136667262,5.105516666667,563.502831430538
420,141,3,2,79894.1715240419,5.122566666667,819.558955435887
421,142,1,1,2139040.533706,5.1246,
422,142,2,2,35096.7905491075,5.141983333333,285.289461647601
423,142,3,2,37841.5181997367,5.159033333333,767.545627362505
424,143,1,1,331975.2857346,5.161066666667,
425,143,2,2,27540.7475885004,5.1784,729.588832758951
426,143,3,2,30038.6904688218,5.195433333333,751.571011364237
427,144,1,1,669585.5503771,5.197466666667,
428,144,2,2,26192.4455186619,5.215083333333,124.086315370105
429,144,3,2,26488.0209369392,5.232116666667,522.595293902826
430,145,1,1,649358.9115504,5.23415,
431,145,2,2,25278.1171974121,5.251766666667,279.092704833576
432,145,3,2,35831.4367940435,5.2688,285.289511725848
433,146,1,1,625576.5084698,5.270833333333,
434,146,2,2,35934.6560718056,5.28845,467.300195706135
435,146,3,2,30981.5951255447,5.305483333333,489.312902692909
436,147,1,1,630401.972125,5.307516666667,
437,147,2,2,26955.2288631243,5.325133333333,124.086553054947
438,147,3,2,21596.1679631733,5.342183333333,295.188288936775
439,148,1,1,786135.2284021,5.344216666667,
440,148,2,2,79356.1798538473,5.36185,506.492967465998
441,148,3,2,358359.4133748,5.3789,546.485249813007
442,149,1,1,2867503.678018,5.380933333333,
443,149,2,2,559007.3372492,5.398683333333,746.569450212336
444,149,3,2,307782.9039227,5.415733333333,768.550925641152
445,150,1,1,4914520.773112,5.417783333333,
446,150,2,2,121072.2515894,5.4352,524.503060290295
447,150,3,2,80089.886331504,5.452233333333,562.459174285541
448,151,1,1,2142082.144306,5.454266666667,
449,151,2,2,81815.2109626683,5.4716,506.49325133689
450,151,3,2,60673.3292301719,5.488633333333,546.485773405018
451,152,1,1,547214.0029508,5.490666666667,
452,152,2,2,53483.7403874614,5.508016666667,746.569873934605
453,152,3,2,15566.0344727379,5.525066666667,768.549722367565
454,153,1,1,738181.148163,5.5271,
455,153,2,2,35575.7347871872,5.544833333333,285.289549436277
456,153,3,2,165763.4229654,5.561883333333,704.522239453133
457,154,1,1,1242733.67106,5.563933333333,
458,154,2,2,101117.1455129,5.581583333333,563.502415479119
459,154,3,2,226560.2221504,5.598616666667,589.395988631696
460,155,1,1,1652542.707197,5.600666666667,
461,155,2,2,99408.2289849902,5.618433333333,726.503433010137
462,155,3,2,139626.9925103,5.635483333333,792.551941924662
463,156,1,1,1464258.053437,5.63755,
464,156,2,2,129566.3690448,5.655166666667,651.533749411662
465,156,3,2,32999.1197269281,5.6722,704.521701548511
466,157,1,1,5294485.104214,5.67425,
467,157,2,2,331450.3803433,5.6919,515.412303861222
468,157,3,2,498494.8304328,5.708933333333,537.394533022113
469,158,1,1,12914292.71298,5.711,
470,158,2,2,525809.6610442,5.728366666667,663.45313849668
471,158,3,2,263833.919575,5.74535,792.553441595886
472,159,1,1,11328411.98378,5.7474,
473,159,2,2,124842.4995981,5.764716666667,329.213958159028
474,159,3,2,340301.590578,5.78175,520.507759972366
475,160,1,1,3439424.943864,5.783816666667,
476,160,2,2,207945.8797273,5.801166666667,515.412590044383
477,160,3,2,48588.9876297254,5.818133333333,537.39444313864
478,161,1,1,898571.9425495,5.82015,
479,161,2,2,66034.2831607958,5.837516666667,560.500213540336
480,161,3,2,349575.0548035,5.854566666667,768.551947515501
481,162,1,1,1579814.225783,5.856633333333,
482,162,2,2,152977.8451921,5.874183333333,627.534179743524
483,162,3,2,400141.5815261,5.891216666667,790.535218425028
484,163,1,1,7446655.806766,5.893283333333,
485,163,2,2,183302.923901,5.910733333333,812.516971758404
486,163,3,2,44655.4731252605,5.927783333333,880.504955634309
487,164,1,1,7459544.377976,5.929816666667,
488,164,2,2,592301.1505908,5.94705,768.555231052908
489,164,3,2,40333.5024176004,5.9641,828.489682046071
490,165,1,1,1300693.903347,5.966133333333,
491,165,2,2,92040.2732710502,5.98345,627.533795689954
492,165,3,2,18125.3654846286,6.0005,790.534980383404
493,166,1,1,635369.9747206,6.002533333333,
494,166,2,2,35183.6659798256,6.020016666667,285.289425128312
495,166,3,2,27137.5670089653,6.037066666667,663.450927420209
496,167,1,1,736048.5932466,6.039083333333,
497,167,2,2,34957.3154636095,6.056816666667,467.300909523218
498,167,3,2,31297.3656808831,6.073866666667,489.313468571251
499,168,1,1,763842.9468543,6.0759,
500,168,2,2,27441.4599886956,6.093566666667,124.085943433312
501,168,3,2,26246.6981041957,6.1106,279.092821933552
502,169,1,1,744985.5186269,6.112633333333,
503,169,2,2,6455.50429624984,6.130283333333,59.059792811822
504,169,3,2,35822.0188162603,6.147333333333,285.290278662295
505,170,1,1,734812.7321617,6.14935,
506,170,2,2,34029.4163599808,6.166983333333,467.300046368736
507,170,3,2,25553.5805808444,6.184033333333,663.452696904111
508,171,1,1,412614.770848,6.186066666667,
509,171,2,2,4504.11011037703,6.203583333333,124.087077911332
510,171,3,2,26700.2335401751,6.220616666667,279.092025847348
511,172,1,1,751803.2354042,6.222666666667,
512,172,2,2,36063.2498348295,6.2403,285.289879450388
513,172,3,2,25291.0980457454,6.257333333333,759.550122239659
514,173,1,1,729520.0828407,6.259366666667,
515,173,2,2,34909.8555679914,6.277133333333,467.299493002854
516,173,3,2,25016.2965907623,6.294183333333,663.453840866878
517,174,1,1,741831.6306458,6.296216666667,
518,174,2,2,6131.5211041314,6.31385,59.059833811993
519,174,3,2,27798.4439918663,6.3309,124.086528738317
520,175,1,1,723647.126804,6.332933333333,
521,175,2,2,27434.2422647951,6.350566666667,279.092786304867
522,175,3,2,36906.7424450534,6.367616666667,285.289242640165
523,176,1,1,748052.2259133,6.36965,
524,176,2,2,34928.4031273259,6.3873,467.30053687738
525,176,3,2,24479.5145356984,6.404333333333,663.452739667145
526,177,1,1,793856.3379612,6.406366666667,
527,177,2,2,26596.7550777323,6.424016666667,124.086491242724
528,177,3,2,23739.9529452648,6.44105,759.549019404466
529,178,1,1,425893.1441267,6.4431,
530,178,2,2,789.448427790212,6.4606,59.05967997176
531,178,3,2,35969.1327275409,6.477633333333,285.289570772468
532,179,1,1,792639.3168215,6.479683333333,
533,179,2,2,28013.6976429947,6.497333333333,279.092690473226
534,179,3,2,21280.5586800956,6.514383333333,295.187137091903
535,180,1,1,989191.9815689,6.516416666667,
536,180,2,2,38948.4369661109,6.53405,563.502123817908
537,180,3,2,242436.8303744,6.5511,603.494528333881
538,181,1,1,1660106.33683,6.553133333333,
539,181,2,2,41423.0476599981,6.570883333333,569.432401798026
540,181,3,2,114469.4297601,6.587933333333,619.469062317322
541,182,1,1,1725292.082703,6.589966666667,
542,182,2,2,59663.3444320099,6.607583333333,339.288855018834
543,182,3,2,85144.815336607,6.624616666667,598.539674990136
544,183,1,1,1350856.824323,6.62665,
545,183,2,2,69881.3389975775,6.64425,563.502590634916
546,183,3,2,114906.5043481,6.6613,603.495442895057
547,184,1,1,788644.4989567,6.66335,
548,184,2,2,37509.2403476788,6.680916666667,285.28999995524
549,184,3,2,10942.8108031711,6.697966666667,619.469327303257
550,185,1,1,752462.8219342,6.699983333333,
551,185,2,2,26541.6949066873,6.717783333333,124.086147077612
552,185,3,2,22844.8030197388,6.734816666667,663.452665563636
553,186,1,1,765301.3420981,6.73685,
554,186,2,2,27754.1045028849,6.754516666667,279.093248389794
555,186,3,2,17231.4174666056,6.77155,758.221099567093
556,187,1,1,756232.787014,6.773583333333,
557,187,2,2,6200.15792205697,6.791466666667,59.05951843347
558,187,3,2,37942.2646789166,6.8085,285.289762749389
559,188,1,1,759211.8299325,6.81055,
560,188,2,2,22786.8599851008,6.828183333333,295.187843574927
561,188,3,2,34378.8272935815,6.845233333333,467.300494545768
562,189,1,1,765908.3936774,6.847266666667,
563,189,2,2,26953.2527542513,6.8649,124.086914413751
564,189,3,2,29231.3861258299,6.88195,279.093022390115
565,190,1,1,770561.5442447,6.883983333333,
566,190,2,2,6087.60072489514,6.90165,59.059615205161
567,190,3,2,38635.2193562425,6.918683333333,285.289953721098
568,191,1,1,739376.4993962,6.920733333333,
569,191,2,2,34967.4848983,6.938383333333,467.299142496277
570,191,3,2,22812.8855484768,6.955433333333,663.452985249195
571,192,1,1,737509.2505169,6.957466666667,
572,192,2,2,26181.7267997882,6.9751,124.086470699442
573,192,3,2,29547.865515414,6.99215,279.09320831282
574,193,1,1,738276.8557101,6.9942,
575,193,2,2,6233.54280114134,7.011866666667,59.05982037226
576,193,3,2,37753.3065774322,7.0289,285.289927970698
577,194,1,1,739893.1647523,7.030933333333,
578,194,2,2,34460.6933382235,7.048566666667,467.30107558539
579,194,3,2,21887.506172438,7.065616666667,663.453612596333
580,195,1,1,1040216.514765,7.067633333333,
581,195,2,2,131642.4852295,7.085283333333,576.570266842719
582,195,3,2,363430.6576926,7.102316666667,616.56329911549
583,196,1,1,1676577.355096,7.104383333333,
584,196,2,2,55441.424701203,7.122033333333,594.580595579627
585,196,3,2,106319.9577804,7.139083333333,632.537137400289
586,197,1,1,1737553.721272,7.141116666667,
587,197,2,2,37914.7033087409,7.1586,285.289052866309
588,197,3,2,20889.240188814,7.175633333333,644.557527004552
589,198,1,1,950361.9783881,7.177683333333,
590,198,2,2,66455.0461446846,7.195116666667,576.571363955602
591,198,3,2,64081.7297454056,7.212166666667,616.563499150593
592,199,1,1,794997.386615,7.2142,
593,199,2,2,27287.7704157836,7.23185,124.086355457151
594,199,3,2,29167.21249093,7.248883333333,279.093234706408
595,200,1,1,799600.4563565,7.250916666667,
596,200,2,2,37167.9399282043,7.26855,285.28975748638
597,200,3,2,250259.305682,7.2856,647.457940397757
598,201,1,1,1197047.365291,7.28765,
599,201,2,2,6303.15321275537,7.305316666667,59.060008003516
600,201,3,2,24045.9407088132,7.322366666667,663.451805857449
601,202,1,1,1351059.911965,7.3244,
602,202,2,2,29588.7002733257,7.342016666667,279.092961869283
603,202,3,2,12607.9847388081,7.35905,832.241061437717
604,203,1,1,858636.530497,7.361083333333,
605,203,2,2,37330.7307160106,7.378633333333,285.290366505878
606,203,3,2,50207.8308839044,7.395683333333,647.457774762525
607,204,1,1,772327.4314741,7.397716666667,
608,204,2,2,26876.787038712,7.415433333333,124.086690878907
609,204,3,2,33405.4612530376,7.432466666667,467.300458241453
610,205,1,1,769104.1264777,7.434516666667,
611,205,2,2,30333.5304105812,7.452183333333,279.092909633099
612,205,3,2,21241.0068577954,7.469233333333,663.45334958225
613,206,1,1,758546.901917,7.471266666667,
614,206,2,2,37982.883556406,7.488916666667,285.289740869172
615,206,3,2,24208.5440470158,7.50595,295.187010900221
616,207,1,1,761084.8777886,7.507983333333,
617,207,2,2,6438.7352358669,7.5257,59.060216622703
618,207,3,2,26984.7030761787,7.54275,124.086600981829
619,208,1,1,764989.246855,7.544783333333,
620,208,2,2,29451.3731587288,7.562566666667,279.093182871541
621,208,3,2,21717.0927609196,7.579616666667,663.45294970632
622,209,1,1,766932.5614913,7.581633333333,
623,209,2,2,38310.3124681601,7.5993,285.290176133577
624,209,3,2,34054.2627326662,7.61635,467.299618332449
625,210,1,1,770301.8334977,7.618366666667,
626,210,2,2,26671.8959056882,7.636016666667,124.086431963496
627,210,3,2,22989.5830774876,7.653066666667,445.286321908242
628,211,1,1,831343.4006493,7.655116666667,
629,211,2,2,30748.9681244197,7.672766666667,279.092682751613
630,211,3,2,21230.5826658159,7.689816666667,663.452190653371
631,212,1,1,853672.5861111,7.691833333333,
632,212,2,2,5846.44708158387,7.709616666667,59.059891528845
633,212,3,2,38607.3842604519,7.72665,285.289584610667
634,213,1,1,833969.6131112,7.7287,
635,213,2,2,27035.996956879,7.746366666667,124.08617367908
636,213,3,2,45760.1185115517,7.7634,621.487966115532
637,214,1,1,864820.9444977,7.765433333333,
638,214,2,2,30621.2282415308,7.7831,279.093147296184
639,214,3,2,33700.6380841305,7.800133333333,467.299861754008
640,215,1,1,871400.7968895,7.802183333333,
641,215,2,2,6184.12245570147,7.819833333333,59.060142353156
642,215,3,2,39302.9808233006,7.836883333333,285.289448815919
643,216,1,1,843322.75492,7.838916666667,
644,216,2,2,26845.0587858767,7.856583333333,124.086790490914
645,216,3,2,29060.4920095026,7.873633333333,489.313203144082
646,217,1,1,814476.1747873,7.875666666667,
647,217,2,2,31060.0151062342,7.89335,279.09367310196
648,217,3,2,21924.8158070352,7.9104,663.452829854247
649,218,1,1,816938.3848875,7.912433333333,
650,218,2,2,38559.2171855848,7.930216666667,285.289862768817
651,218,3,2,24750.4237161625,7.947266666667,295.187224576873
652,219,1,1,788172.6802746,7.949283333333,
653,219,2,2,6341.51784002771,7.96695,59.060036449117
654,219,3,2,27002.6600540032,7.984,124.086878871542
655,220,1,1,815415.4663265,7.986033333333,
656,220,2,2,31009.0887731133,8.003716666667,279.093445030994
657,220,3,2,21892.310342822,8.02075,663.452283256539
658,221,1,1,809053.7220377,8.022783333333,
659,221,2,2,37979.121159853,8.04045,285.289289741852
660,221,3,2,25065.0432230507,8.0575,295.187172562298
661,222,1,1,819629.2833633,8.059533333333,
662,222,2,2,26677.7302194863,8.077216666667,124.086558302141
663,222,3,2,32825.8714171972,8.094266666667,467.299529788675
664,223,1,1,802175.3482485,8.0963,
665,223,2,2,31222.7799799242,8.113983333333,279.093203219735
666,223,3,2,21128.4658541777,8.131033333333,663.452562988784
667,224,1,1,838217.1614747,8.133066666667,
668,224,2,2,5949.66618447719,8.15075,59.059750857643
669,224,3,2,38606.5873151,8.1678,285.28942337038
670,225,1,1,815544.0996497,8.169833333333,
671,225,2,2,26805.973252397,8.187566666667,124.086768938729
672,225,3,2,25365.008852826,8.204616666667,295.187862457139
673,226,1,1,836972.7687746,8.20665,
674,226,2,2,31162.6500100148,8.224566666667,279.093108199231
675,226,3,2,20937.5502075366,8.2416,663.453958896609
676,227,1,1,807414.0567144,8.243633333333,
677,227,2,2,38366.6399149874,8.261533333333,285.289468003604
678,227,3,2,32958.7567745987,8.278566666667,467.300243276942
679,228,1,1,813049.0845275,8.2806,
680,228,2,2,6203.48530350376,8.298283333333,59.06010168143
681,228,3,2,26750.0124579624,8.315316666667,124.086157964181
682,229,1,1,829271.4274496,8.31735,
683,229,2,2,32656.6316716988,8.335133333333,279.092698985309
684,229,3,2,25672.9472236902,8.352166666667,295.18749001253
685,230,1,1,858397.1770853,8.3542,
686,230,2,2,39579.5223898086,8.3719,285.289575197534
687,230,3,2,21600.1465550715,8.388933333333,663.452829741269
688,231,1,1,835070.2602968,8.390966666667,
689,231,2,2,27220.429564116,8.408666666667,124.086325974176
690,231,3,2,32776.5599004345,8.425716666667,467.300034465865
691,232,1,1,818933.7652506,8.42775,
692,232,2,2,6058.13420943071,8.445416666667,59.059691516617
693,232,3,2,32436.2144334246,8.462466666667,279.092952965016
694,233,1,1,834852.5174169,8.4645,
695,233,2,2,38235.7838882046,8.482166666667,285.289835124781
696,233,3,2,22202.2905603291,8.4992,663.453044344837
697,234,1,1,781304.4301443,8.50125,
698,234,2,2,27670.9476033966,8.518916666667,124.086196583857
699,234,3,2,25821.6123607859,8.535966666667,295.18726441975
700,235,1,1,832556.0486063,8.538,
701,235,2,2,6298.85918926087,8.555666666667,59.059803371278
702,235,3,2,31892.4167718161,8.572716666667,279.093138451474
703,236,1,1,810152.8036463,8.57475,
704,236,2,2,39495.4341891185,8.592433333333,285.289749534246
705,236,3,2,21983.8298984897,8.609466666667,663.45140321269
706,237,1,1,848158.3892271,8.6115,
707,237,2,2,27669.721872645,8.629216666667,124.086073308994
708,237,3,2,25710.2019502777,8.646266666667,295.187151495606
709,238,1,1,824338.2321987,8.6483,
710,238,2,2,6374.7351737965,8.665983333333,59.059940045705
711,238,3,2,32929.803575271,8.683033333333,279.093161414502
712,239,1,1,846455.889402,8.68505,
713,239,2,2,39307.1574084485,8.702733333333,285.289803649303
714,239,3,2,31426.2225754311,8.719783333333,467.299865257816
715,240,1,1,841542.5295382,8.721816666667,
716,240,2,2,26490.766376866,8.739666666667,124.086572936162
717,240,3,2,21692.0409485974,8.7567,663.452796053279
718,241,1,1,844253.02029,8.758716666667,
719,241,2,2,6454.57769219167,8.776433333333,59.059771113902
720,241,3,2,32461.4148993689,8.793483333333,279.093018179574
721,242,1,1,839529.8031695,8.795516666667,
722,242,2,2,39618.8662168336,8.81335,285.289802454394
723,242,3,2,31262.3898112252,8.8304,467.298874740409
724,243,1,1,836064.7924635,8.832433333333,
725,243,2,2,26767.4690494396,8.850216666667,124.086679250161
726,243,3,2,22082.0580736741,8.86725,663.452807803186
727,244,1,1,859358.9428658,8.869283333333,
728,244,2,2,6414.24625134855,8.887,59.060181574693
729,244,3,2,33032.9915502112,8.90405,279.092780319024
730,245,1,1,841680.8486034,8.906083333333,
731,245,2,2,39894.7784221671,8.923766666667,285.289360686185
732,245,3,2,26799.2975711288,8.940816666667,295.186866326623
733,246,1,1,845347.9641424,8.94285,
734,246,2,2,26477.8759515916,8.960666666667,124.086684344091
735,246,3,2,21737.2904977596,8.9777,663.453060427932
736,247,1,1,849324.1435516,8.979733333333,
737,247,2,2,6368.5860242389,8.997433333333,59.059822924277
738,247,3,2,33595.6196428351,9.014466666667,279.092971961949
739,248,1,1,831450.6995119,9.0165,
740,248,2,2,40302.2256760066,9.034183333333,285.289340136579
741,248,3,2,27275.7580956424,9.051216666667,295.187488721272
742,249,1,1,866622.7819538,9.05325,
743,249,2,2,27596.5083326992,9.07095,124.086504557154
744,249,3,2,22118.6859319639,9.088,663.452618858456
745,250,1,1,798435.0449757,9.090016666667,
746,250,2,2,10806.4452800445,9.107733333333,279.093583079063
747,250,3,2,31579.833070925,9.124766666667,467.299509581298
748,251,1,1,858722.7571957,9.126816666667,
749,251,2,2,5956.12259787148,9.1445,59.059843179011
750,251,3,2,39696.0805409339,9.161533333333,285.289326798763
751,252,1,1,888917.563658,9.163583333333,
752,252,2,2,28715.8095932788,9.18135,124.086326435857
753,252,3,2,22355.6573332018,9.198383333333,663.452381082384
754,253,1,1,728135.7148311,9.200416666667,
755,253,2,2,10665.085681501,9.218083333333,279.093065769928
756,253,3,2,30457.8656875824,9.235116666667,467.298554841564
757,254,1,1,871480.6532652,9.237166666667,
758,254,2,2,6147.60718257559,9.25485,59.059759022848
759,254,3,2,40106.0967513445,9.2719,285.289040943931
760,255,1,1,866642.8831384,9.273933333333,
761,255,2,2,26961.5059069231,9.291733333333,124.086482110076
762,255,3,2,22488.7495795699,9.308766666667,663.452187791717
763,256,1,1,865674.0182289,9.3108,
764,256,2,2,34705.1526458412,9.328483333333,279.093267721526
765,256,3,2,27973.6339966115,9.345533333333,295.187347397462
766,257,1,1,856703.5162966,9.347566666667,
767,257,2,2,40507.6590674491,9.36525,285.28936660681
768,257,3,2,30496.9751510707,9.3823,467.299454081676
769,258,1,1,884560.1439556,9.38435,
770,258,2,2,26371.6717086869,9.402033333333,124.08670584957
771,258,3,2,23443.6219455682,9.419083333333,663.451497076991
772,259,1,1,941530.8300903,9.4211,
773,259,2,2,33834.2404873087,9.438833333333,279.09275246335
774,259,3,2,28289.8249466001,9.455866666667,295.187625408001
775,260,1,1,895172.1137439,9.457916666667,
776,260,2,2,41193.6480259512,9.475616666667,285.289583333556
777,260,3,2,29593.6885660756,9.49265,467.301974618117
778,261,1,1,474303.4415332,9.4947,
779,261,2,2,885.270517128499,9.51225,59.060060116767
780,261,3,2,25813.2223861555,9.5293,124.086886567943
781,262,1,1,894388.9379994,9.531333333333,
782,262,2,2,34658.640498246,9.549033333333,279.092829942407
783,262,3,2,28293.3718426794,9.566083333333,295.186784896156
784,263,1,1,905414.2807589,9.568116666667,
785,263,2,2,40270.1345898845,9.585833333333,285.290008260672
786,263,3,2,23546.7796815898,9.602866666667,663.454031299585
787,264,1,1,897508.0381591,9.6049,
788,264,2,2,25369.0856922382,9.6226,124.086516855532
789,264,3,2,30565.3821758885,9.639633333333,467.2999521703
790,265,1,1,936867.3631392,9.641666666667,
791,265,2,2,6288.29847025863,9.659383333333,59.059983474333
792,265,3,2,35278.0459875929,9.676416666667,279.092736360495
793,266,1,1,940254.8011573,9.67845,
794,266,2,2,41044.1259511805,9.696183333333,285.289330365481
795,266,3,2,24132.2229842092,9.713233333333,663.453211381012
796,267,1,1,910525.9846956,9.715266666667,
797,267,2,2,26067.7438618508,9.732966666667,124.086396041372
798,267,3,2,28620.9094603297,9.75,295.187721273571
799,268,1,1,681030.1729744,9.752033333333,
800,268,2,2,50951.8964368645,9.76965,369.351049110158
801,268,3,2,103374.147891,9.7867,695.572677078504
802,269,1,1,1269951.315362,9.788733333333,
803,269,2,2,41571.9270888474,9.806433333333,285.28952902566
804,269,3,2,24605.8172361678,9.823466666667,711.546256774438
805,270,1,1,1348152.301054,9.8255,
806,270,2,2,35104.3380614953,9.843216666667,279.092862699536
807,270,3,2,27123.4657136026,9.86025,663.453018640769
808,271,1,1,1096975.210965,9.862283333333,
809,271,2,2,79002.4427231093,9.880016666667,369.350977956027
810,271,3,2,15457.4580688913,9.89705,695.572558116396
811,272,1,1,942478.2691845,9.899083333333,
812,272,2,2,25816.3298560342,9.916783333333,124.086837675347
813,272,3,2,42089.5206706925,9.933833333333,285.289890904803
814,273,1,1,953342.7246122,9.935866666667,
815,273,2,2,34894.9731330629,9.953583333333,279.093334271761
816,273,3,2,26391.5290469979,9.970616666667,663.452540482965
817,274,1,1,941170.7100247,9.97265,
818,274,2,2,6306.89661622316,9.99035,59.060095191199
819,274,3,2,29967.7308806735,10.0074,295.187799558517
820,275,1,1,946104.1494251,10.009433333333,
821,275,2,2,26682.3593688354,10.02715,124.086400532369
822,275,3,2,39736.3495277244,10.0442,285.290145896559
823,276,1,1,966834.4849002,10.046233333333,
824,276,2,2,36352.7127677571,10.06395,279.093010305369
825,276,3,2,26824.8870192337,10.081,663.451853106009
826,277,1,1,976543.2327746,10.083016666667,
827,277,2,2,30353.3692078951,10.10075,295.187311020438
828,277,3,2,16799.2965891183,10.1178,721.506013114686
829,278,1,1,969252.8114613,10.119833333333,
