Index Number,Cycle Number,Experiment Number,MS Level,Total Ion Current,Scan Start Time (min),Selected Ion m/z
830,278,2,2,25578.8555365302,10.137566666667,124.086460655393
831,278,3,2,40765.4829842714,10.154616666667,285.289769597381
832,279,1,1,954867.8422721,10.15665,
833,279,2,2,36236.8096587795,10.174366666667,279.092566304994
834,279,3,2,27447.2709189685,10.1914,663.450877125492
835,280,1,1,1050979.143429,10.19345,
836,280,2,2,71990.9821552831,10.211166666667,822.752746644004
837,280,3,2,233116.7288468,10.228216666667,827.70831959104
838,281,1,1,2471024.510372,10.230266666667,
839,281,2,2,214232.8207744,10.247983333333,563.50249940456
840,281,3,2,163207.8071146,10.265033333333,843.682663192945
841,282,1,1,3369301.730877,10.267066666667,
842,282,2,2,35360.3801926454,10.284683333333,279.092520871395
843,282,3,2,124997.8120568,10.301716666667,523.471171982365
844,283,1,1,2626753.946038,10.30375,
845,283,2,2,288048.2673919,10.32135,822.753597608864
846,283,3,2,143518.1756616,10.3384,827.70913670262
847,284,1,1,1060131.728552,10.34045,
848,284,2,2,26654.671130744,10.358033333333,563.502254084204
849,284,3,2,13136.4806798549,10.375066666667,843.684060077322
850,285,1,1,978060.6259327,10.377116666667,
851,285,2,2,36404.6431943287,10.394833333333,279.092792214232
852,285,3,2,27838.745324513,10.411883333333,663.452107798024
853,286,1,1,1009136.863568,10.413916666667,
854,286,2,2,6323.36360619972,10.431633333333,59.059886573925
855,286,3,2,41667.7746294489,10.448666666667,285.289686208503
856,287,1,1,1018454.579275,10.450716666667,
857,287,2,2,26956.6039707984,10.468433333333,124.087017406253
858,287,3,2,30460.2357580275,10.485466666667,295.187142438185
859,288,1,1,1121064.549701,10.487516666667,
860,288,2,2,36777.1937353786,10.50525,279.09289811124
861,288,3,2,232112.0804585,10.522283333333,369.350828528608
862,289,1,1,1289839.968558,10.524316666667,
863,289,2,2,40431.7523103477,10.542066666667,285.289634347562
864,289,3,2,31063.3061688006,10.559116666667,663.452797605886
865,290,1,1,1385004.262792,10.56115,
866,290,2,2,25700.0344995914,10.578866666667,124.086388752515
867,290,3,2,13838.2682554651,10.595916666667,673.586602022733
868,291,1,1,1057214.009286,10.59795,
869,291,2,2,36900.8072984593,10.615616666667,279.092576765823
870,291,3,2,41902.9710040141,10.63265,369.35093551587
871,292,1,1,1041459.580385,10.634683333333,
872,292,2,2,40316.725402624,10.652433333333,285.289090580923
873,292,3,2,30362.0397482413,10.669483333333,663.451610778155
874,293,1,1,1056243.608626,10.671516666667,
875,293,2,2,6458.59021177626,10.689233333333,59.059813938799
876,293,3,2,17273.3720506897,10.706266666667,721.504963158484
877,294,1,1,1070926.754369,10.7083,
878,294,2,2,26217.6899701853,10.72605,124.086839841782
879,294,3,2,36388.9189280929,10.743083333333,279.09297863797
880,295,1,1,1055508.058032,10.745133333333,
881,295,2,2,40278.9291415391,10.76285,285.288884894616
882,295,3,2,31158.898596709,10.7799,663.451928775471
883,296,1,1,1045112.40671,10.781916666667,
884,296,2,2,23153.554787665,10.79965,288.921986392322
885,296,3,2,30995.5500142396,10.8167,295.187115600607
886,297,1,1,1078833.418495,10.818733333333,
887,297,2,2,26118.7168734746,10.836466666667,124.086084245825
888,297,3,2,37813.7160869006,10.8535,279.092472906528
889,298,1,1,1061687.522358,10.85555,
890,298,2,2,40174.0588504218,10.873283333333,285.28923771491
891,298,3,2,30560.2279746549,10.890333333333,663.452688105276
892,299,1,1,1056024.558262,10.892366666667,
893,299,2,2,30696.0960958027,10.910116666667,295.187854180736
894,299,3,2,17326.8628133603,10.92715,721.504347109611
895,300,1,1,1040416.309103,10.929183333333,
896,300,2,2,6037.15190270968,10.946916666667,59.059873241866
897,300,3,2,37908.3970848923,10.96395,279.092543543265
898,301,1,1,1040396.363156,10.965983333333,
899,301,2,2,41131.4248340858,10.983733333333,285.289443547196
900,301,3,2,30667.8794184075,11.000783333333,663.451475882422
901,302,1,1,1029064.327316,11.0028,
902,302,2,2,24908.1658214745,11.020533333333,124.086265312584
903,302,3,2,17973.1660948351,11.037566666667,721.505209848143
904,303,1,1,1044549.132365,11.0396,
905,303,2,2,38531.8674904103,11.05735,279.093275176571
906,303,3,2,31829.1394615533,11.074383333333,295.187442963323
907,304,1,1,1064844.040779,11.076416666667,
908,304,2,2,40086.0701895546,11.094166666667,285.289223204042
909,304,3,2,30549.0627166894,11.111216666667,663.452106957341
910,305,1,1,1068256.246299,11.11325,
911,305,2,2,6434.96492740047,11.130966666667,59.059773236984
912,305,3,2,25536.8432942524,11.148016666667,124.086628727606
913,306,1,1,1056644.555313,11.150033333333,
914,306,2,2,38284.0423234239,11.167783333333,279.092827285733
915,306,3,2,18023.0541235726,11.184833333333,721.504063486839
916,307,1,1,1063282.146892,11.186866666667,
917,307,2,2,40856.2182611679,11.2046,285.289502047527
918,307,3,2,31742.3301910165,11.22165,663.452701271772
919,308,1,1,1063586.428185,11.223683333333,
920,308,2,2,26195.5437229708,11.241416666667,124.086197940226
921,308,3,2,32515.571748655,11.25845,295.186736505252
922,309,1,1,1047685.123394,11.260483333333,
923,309,2,2,20102.998662828,11.2782,276.196151183759
924,309,3,2,38910.0298477283,11.29525,279.092743583309
925,310,1,1,1080587.238167,11.297283333333,
926,310,2,2,41784.9569209591,11.315033333333,285.289321286176
927,310,3,2,31371.3857076323,11.332066666667,663.452033844522
928,311,1,1,1038480.698922,11.3341,
929,311,2,2,24823.878641913,11.351833333333,124.08621637137
930,311,3,2,18035.6767709797,11.368866666667,721.504069532093
931,312,1,1,1053721.503854,11.3709,
932,312,2,2,38609.4936497709,11.38865,279.092771285981
933,312,3,2,33334.3346218124,11.4057,295.187420675821
934,313,1,1,1090998.66193,11.407716666667,
935,313,2,2,42504.4072792785,11.425466666667,285.289448623583
936,313,3,2,32470.8608597281,11.4425,663.45339623578
937,314,1,1,1075983.910185,11.444533333333,
938,314,2,2,24629.9718357402,11.462283333333,124.086453458602
939,314,3,2,19733.2232987732,11.479316666667,276.195367116614
940,315,1,1,1087314.728625,11.48135,
941,315,2,2,6115.15561220395,11.499116666667,59.060044251288
942,315,3,2,39402.1935509469,11.516166666667,279.092703669834
943,316,1,1,1083256.716728,11.5182,
944,316,2,2,40740.994213139,11.535933333333,285.289653475845
945,316,3,2,32404.1678886845,11.552983333333,663.45227910941
946,317,1,1,1072010.264451,11.555016666667,
947,317,2,2,20686.5950193393,11.572733333333,276.194573067925
948,317,3,2,18234.2257852214,11.589783333333,721.50663202285
949,318,1,1,1078805.860034,11.591816666667,
950,318,2,2,39980.795930331,11.609583333333,279.09310556744
951,318,3,2,31578.1389187519,11.626616666667,295.187208932322
952,319,1,1,1095223.110785,11.628666666667,
953,319,2,2,40936.2850081381,11.646416666667,285.288926160136
954,319,3,2,37774.2983813484,11.663466666667,663.451384935198
955,320,1,1,1184007.551944,11.6655,
956,320,2,2,6457.35954056046,11.683283333333,59.059912181338
957,320,3,2,20249.515005284,11.700316666667,721.503755448472
958,321,1,1,1179512.890198,11.70235,
959,321,2,2,41429.6662515351,11.720116666667,279.092688361437
960,321,3,2,30332.5694780509,11.73715,295.187141949853
961,322,1,1,1209058.728355,11.739183333333,
962,322,2,2,41145.1244175197,11.756933333333,285.289140492663
963,322,3,2,48935.4329893443,11.773983333333,663.452360588171
964,323,1,1,1209090.478495,11.776016666667,
965,323,2,2,24129.8274590558,11.793766666667,124.086950128228
966,323,3,2,23392.1242845996,11.810816666667,721.505858654996
967,324,1,1,1264526.661603,11.81285,
968,324,2,2,43927.635524224,11.830633333333,279.093409751215
969,324,3,2,20550.7606648349,11.847666666667,316.187901437035
970,325,1,1,1257899.740901,11.8497,
971,325,2,2,41214.5455300136,11.867466666667,285.289446272521
972,325,3,2,53813.3966283509,11.884516666667,663.452128224118
973,326,1,1,1321519.364368,11.88655,
974,326,2,2,6735.79830313665,11.904333333333,59.05978903089
975,326,3,2,39695.7452164168,11.921383333333,371.101237669267
976,327,1,1,1360931.413203,11.923416666667,
977,327,2,2,6269.65958212637,11.9412,60.04401793929
978,327,3,2,47187.9053466559,11.958233333333,279.093203137071
979,328,1,1,1416580.233562,11.960266666667,
980,328,2,2,42024.7929957234,11.978083333333,285.289059711487
981,328,3,2,53523.9094033196,11.995116666667,663.452024862787
982,329,1,1,1381745.677766,11.99715,
983,329,2,2,54194.5195224732,12.01495,371.101110414992
984,329,3,2,41200.0822701424,12.031983333333,445.120189931925
985,330,1,1,1438963.450878,12.034016666667,
986,330,2,2,48719.1270561329,12.051833333333,279.092698466412
987,330,3,2,17106.2825049149,12.068866666667,355.069955869893
988,331,1,1,1454798.865523,12.0709,
989,331,2,2,42629.5934220918,12.088716666667,285.289512051743
990,331,3,2,53079.0703136469,12.105766666667,663.452331768773
991,332,1,1,1442447.389499,12.1078,
992,332,2,2,83323.9134373214,12.125583333333,371.101063901028
993,332,3,2,73266.8197267293,12.142633333333,445.119547475348
994,333,1,1,1446626.401834,12.144683333333,
995,333,2,2,48708.3356563343,12.16245,279.092963951948
996,333,3,2,21964.3526142531,12.1795,355.069383684978
997,334,1,1,1455744.346163,12.181533333333,
998,334,2,2,42925.8805360634,12.19935,285.289849650505
999,334,3,2,47704.8710337874,12.216383333333,663.452330924629
1000,335,1,1,1436650.433421,12.218416666667,
1001,335,2,2,91374.542722954,12.236233333333,371.101155190629
1002,335,3,2,71743.6410046142,12.253266666667,445.119192188383
1003,336,1,1,1416705.984389,12.255316666667,
1004,336,2,2,49227.6835081783,12.273083333333,279.093145758339
1005,336,3,2,17679.9235299434,12.290116666667,355.069919947143
1006,337,1,1,1323124.845736,12.29215,
1007,337,2,2,44245.3592581449,12.30995,285.289298608022
1008,337,3,2,42016.9534881925,12.326983333333,663.452298259468
1009,338,1,1,1319349.544127,12.329033333333,
1010,338,2,2,57047.4741988273,12.3468,371.10058514468
1011,338,3,2,38274.5300108966,12.36385,445.119726088688
1012,339,1,1,1298807.078165,12.365883333333,
1013,339,2,2,6456.30998497959,12.383666666667,60.043942800437
1014,339,3,2,48852.5188939341,12.400716666667,279.093232536878
1015,340,1,1,1246323.998357,12.40275,
1016,340,2,2,42092.4691551135,12.420516666667,285.289505907232
1017,340,3,2,38847.8971117952,12.437566666667,663.452010228844
1018,341,1,1,1258461.23634,12.4396,
1019,341,2,2,6152.79305233998,12.4574,59.059460479568
1020,341,3,2,38787.7791889971,12.47445,371.101157924616
1021,342,1,1,1251668.388462,12.476483333333,
1022,342,2,2,6339.8886092016,12.49425,60.044081217073
1023,342,3,2,49050.691712369,12.5113,279.092746007355
1024,343,1,1,1256086.212129,12.513333333333,
1025,343,2,2,41536.5402771365,12.531116666667,285.289185977218
1026,343,3,2,34374.8955262906,12.548166666667,663.4528169831
1027,344,1,1,1220299.918953,12.550183333333,
1028,344,2,2,27257.7095841398,12.56795,371.099390211315
1029,344,3,2,16481.168764716,12.585,721.504187305632
1030,345,1,1,1070255.557219,12.587033333333,
1031,345,2,2,29089.5727867782,12.604783333333,279.093192480185
1032,345,3,2,75407.333945307,12.621833333333,362.925772436937
1033,346,1,1,662897.5832322,12.62385,
1034,346,2,2,28649.9998688346,12.64145,124.086362486034
1035,346,3,2,32562.7172281999,12.658483333333,285.289593329402
1036,347,1,1,419983.7726109,12.660516666667,
1037,347,2,2,22659.4403150228,12.678,295.187525063868
1038,347,3,2,34389.9311354207,12.69505,467.300498401865
1039,348,1,1,351848.9676984,12.697083333333,
1040,348,2,2,20673.7716138845,12.714516666667,457.156456593743
1041,348,3,2,30702.0390581043,12.73155,489.311926931384
1042,349,1,1,315958.5440721,12.7336,
1043,349,2,2,28615.2967739213,12.751033333333,124.086397419309
1044,349,3,2,28188.1296051268,12.768066666667,285.289028122617
1045,350,1,1,284530.5315243,12.7701,
1046,350,2,2,27761.2631317395,12.787583333333,224.127397201718
1047,350,3,2,38734.9001317823,12.804633333333,467.300274557594
1048,351,1,1,264917.607135,12.806666666667,
1049,351,2,2,24997.687965704,12.82405,445.287776613949
1050,351,3,2,32996.1642622663,12.8411,489.314006575253
1051,352,1,1,264000.0016022,12.843133333333,
1052,352,2,2,26734.0921701346,12.860533333333,124.086281299153
1053,352,3,2,28345.8269106766,12.877583333333,285.289658497116
1054,353,1,1,250825.6155586,12.8796,
1055,353,2,2,27955.6936569474,12.896983333333,224.127176310385
1056,353,3,2,38436.330497677,12.914033333333,467.299344188366
1057,354,1,1,260124.510489,12.916066666667,
1058,354,2,2,25726.2340917316,12.933466666667,445.28551860258
1059,354,3,2,34877.6506148306,12.950516666667,489.312213518062
1060,355,1,1,262735.0162674,12.95255,
1061,355,2,2,26469.6894539812,12.96995,124.086404906599
1062,355,3,2,27074.2419726422,12.987,285.290261902942
1063,356,1,1,261953.4006257,12.989033333333,
1064,356,2,2,26553.2680775139,13.006433333333,224.127693286129
1065,356,3,2,39574.5154048303,13.023466666667,467.299302134284
1066,357,1,1,260741.7705651,13.0255,
1067,357,2,2,25986.3704627006,13.043083333333,445.285732910591
1068,357,3,2,34423.4452588924,13.060116666667,489.312867928056
1069,358,1,1,250832.4310671,13.06215,
1070,358,2,2,26979.0993463087,13.079566666667,124.086340404673
1071,358,3,2,27042.6185761643,13.0966,285.289278464773
1072,359,1,1,250206.9640153,13.098633333333,
1073,359,2,2,6223.71789368131,13.116016666667,59.059870444867
1074,359,3,2,39690.7955911467,13.13305,467.300085636906
1075,360,1,1,256381.6899433,13.1351,
1076,360,2,2,25517.4770120909,13.152483333333,445.286873640455
1077,360,3,2,34323.4838812797,13.169516666667,489.313036336297
1078,361,1,1,252515.0269118,13.171566666667,
1079,361,2,2,25477.4702845012,13.188966666667,124.086900827482
1080,361,3,2,27426.0445562978,13.206016666667,285.289105475365
1081,362,1,1,256578.4317913,13.20805,
1082,362,2,2,39351.9492599378,13.225433333333,467.299873403982
1083,362,3,2,20941.4259398741,13.242483333333,511.325670575816
1084,363,1,1,251932.5728117,13.244516666667,
1085,363,2,2,25662.5927589906,13.2619,445.288162482747
1086,363,3,2,34846.2687982633,13.27895,489.313175143503
1087,364,1,1,248187.887901,13.280983333333,
1088,364,2,2,26574.1465325525,13.298383333333,124.086552176311
1089,364,3,2,27512.3518527796,13.315433333333,285.289302077382
1090,365,1,1,252455.1528554,13.31745,
1091,365,2,2,26816.5818094573,13.334833333333,224.127860360022
1092,365,3,2,40477.6885141592,13.351866666667,467.299117534587
1093,366,1,1,267994.6265425,13.353916666667,
1094,366,2,2,6776.8524762735,13.371316666667,59.059552555223
1095,366,3,2,34831.7914598587,13.388366666667,489.312988305486
1096,367,1,1,250273.465875,13.3904,
1097,367,2,2,25542.6610173565,13.4078,124.086099470752
1098,367,3,2,27595.9730440257,13.42485,285.289475187404
1099,368,1,1,256888.2630436,13.426883333333,
1100,368,2,2,14304.2919903726,13.444266666667,295.187592069423
1101,368,3,2,41445.8135763989,13.461316666667,467.300539952694
1102,369,1,1,252849.2300765,13.46335,
1103,369,2,2,26271.6912203533,13.480766666667,445.288448963052
1104,369,3,2,35451.0517052616,13.4978,489.313227255095
1105,370,1,1,250532.897572,13.499833333333,
1106,370,2,2,24736.6391377281,13.517233333333,124.086884191155
1107,370,3,2,27853.3526071542,13.534283333333,285.28912567658
1108,371,1,1,248456.4757371,13.536316666667,
1109,371,2,2,25376.6056342687,13.5537,224.127263878468
1110,371,3,2,40365.1469670679,13.570733333333,467.299299106
1111,372,1,1,269868.1350896,13.572783333333,
1112,372,2,2,14535.7454658932,13.590183333333,295.187204460753
1113,372,3,2,34903.1537374063,13.607216666667,489.312341306243
1114,373,1,1,252217.093479,13.609266666667,
1115,373,2,2,26495.8959471823,13.626666666667,124.086936650314
1116,373,3,2,26594.9516670529,13.6437,285.288994061322
1117,374,1,1,260731.1764628,13.64575,
1118,374,2,2,6261.97763914921,13.663133333333,59.05965027825
1119,374,3,2,41086.805305873,13.680166666667,467.300962036943
1120,375,1,1,262487.7861879,13.6822,
1121,375,2,2,26666.9598312194,13.699666666667,445.286829080077
1122,375,3,2,34317.9549205422,13.716716666667,489.313465903842
1123,376,1,1,256164.1415347,13.71875,
1124,376,2,2,25440.9019448815,13.736383333333,124.086291318651
1125,376,3,2,26199.0581564814,13.753433333333,285.290347107069
1126,377,1,1,260588.6598338,13.755466666667,
1127,377,2,2,6231.41311861029,13.773016666667,59.059906453665
1128,377,3,2,40639.0453724449,13.79005,467.300807362943
1129,378,1,1,266607.6556735,13.7921,
1130,378,2,2,15378.4312885847,13.809566666667,295.18816088477
1131,378,3,2,35007.4629821852,13.8266,489.313127649156
1132,379,1,1,253271.9006714,13.82865,
1133,379,2,2,23041.6605436506,13.846016666667,124.086527058046
1134,379,3,2,26933.436802178,13.86305,285.288390356926
1135,380,1,1,249843.4923541,13.8651,
1136,380,2,2,27200.4425208198,13.882466666667,445.287165903797
1137,380,3,2,40597.5255695556,13.899516666667,467.300464317865
1138,381,1,1,265122.9493308,13.90155,
1139,381,2,2,15637.3502845768,13.918966666667,295.186977304254
1140,381,3,2,35704.2349807675,13.936,489.312205359347
1141,382,1,1,256554.622895,13.938033333333,
1142,382,2,2,26410.9863851311,13.95545,124.086450714021
1143,382,3,2,26697.0007295291,13.972483333333,285.289407511099
1144,383,1,1,265710.5129216,13.974516666667,
1145,383,2,2,26893.2906192077,13.9919,445.286333898931
1146,383,3,2,40761.859992329,14.00895,467.299610236114
1147,384,1,1,262290.3928296,14.010983333333,
1148,384,2,2,26523.4555525477,14.028366666667,224.127142401828
1149,384,3,2,35014.449755808,14.045416666667,489.312905876563
1150,385,1,1,259207.9922186,14.04745,
1151,385,2,2,26410.0380460587,14.064833333333,124.08688881244
1152,385,3,2,27559.0627690894,14.081883333333,285.289762207225
1153,386,1,1,272049.5054895,14.083916666667,
1154,386,2,2,26121.4690220496,14.101316666667,445.286705159427
1155,386,3,2,41746.6566510034,14.11835,467.30015669186
1156,387,1,1,262020.7129874,14.120383333333,
1157,387,2,2,25792.4449097845,14.137783333333,224.12869474207
1158,387,3,2,35619.8683847658,14.154833333333,489.312716870787
1159,388,1,1,255720.7085337,14.156866666667,
1160,388,2,2,27068.4184210915,14.174283333333,124.086197738513
1161,388,3,2,26983.0362218744,14.191316666667,285.29008548219
1162,389,1,1,271827.9601906,14.19335,
1163,389,2,2,40935.506553477,14.210883333333,467.300082879549
1164,389,3,2,21126.5401442632,14.227916666667,511.325355708234
1165,390,1,1,275319.7427417,14.22995,
1166,390,2,2,15823.2373916923,14.247333333333,295.186992565455
1167,390,3,2,35236.8949097051,14.264383333333,489.312817637214
1168,391,1,1,273974.6122616,14.266433333333,
1169,391,2,2,25835.9702024479,14.283816666667,124.086052520388
1170,391,3,2,27066.0665680516,14.300866666667,285.289627082499
1171,392,1,1,266658.482826,14.302883333333,
1172,392,2,2,6352.13513233077,14.320433333333,59.05954546404
1173,392,3,2,40050.8705564505,14.337466666667,467.299771310587
1174,393,1,1,254820.9754127,14.3395,
1175,393,2,2,15981.8275893597,14.356966666667,295.1869085187
1176,393,3,2,35029.1628285834,14.374016666667,489.313437714379
1177,394,1,1,261128.4482463,14.37605,
1178,394,2,2,26614.5573837649,14.39345,124.086591414106
1179,394,3,2,25936.5630207295,14.410483333333,285.289773727587
1180,395,1,1,271696.9876592,14.412516666667,
1181,395,2,2,40862.5744030896,14.4299,467.299770142103
1182,395,3,2,21385.880987444,14.446933333333,511.325231982081
1183,396,1,1,262145.8656152,14.448966666667,
1184,396,2,2,26545.0767416152,14.46635,445.287403164798
1185,396,3,2,35276.6493742572,14.483383333333,489.312320227794
1186,397,1,1,277126.5647963,14.485433333333,
1187,397,2,2,25985.3691694644,14.50285,124.086376362427
1188,397,3,2,26980.9983653546,14.519883333333,285.28954664127
1189,398,1,1,261231.8324818,14.521933333333,
1190,398,2,2,15800.9475659924,14.539516666667,295.187847139431
1191,398,3,2,40943.7960659146,14.556566666667,467.29995412775
1192,399,1,1,269214.694914,14.5586,
1193,399,2,2,27235.231405863,14.5761,445.287148642968
1194,399,3,2,35381.2163007927,14.59315,489.313082195995
1195,400,1,1,267143.514505,14.595166666667,
1196,400,2,2,27117.8370257825,14.612583333333,124.086777640401
1197,400,3,2,26809.1220621283,14.629633333333,285.289246051157
1198,401,1,1,264914.1395901,14.631666666667,
1199,401,2,2,40973.7765432355,14.649066666667,467.300280671287
1200,401,3,2,21355.2356014497,14.6661,511.326565784143
1201,402,1,1,274788.0913235,14.668133333333,
1202,402,2,2,15167.2913723973,14.685583333333,295.185832150263
1203,402,3,2,36127.0907315042,14.702616666667,489.313236367047
1204,403,1,1,266422.1093785,14.70465,
1205,403,2,2,25762.0425346506,14.722083333333,124.086589391338
1206,403,3,2,26629.4059410569,14.739116666667,285.289007445234
1207,404,1,1,265761.7707379,14.74115,
1208,404,2,2,40893.0258736484,14.758583333333,467.300572059103
1209,404,3,2,21574.0501904359,14.775633333333,511.327011897779
1210,405,1,1,259365.6439393,14.777666666667,
1211,405,2,2,26944.2109693328,14.795083333333,445.28815472863
1212,405,3,2,34100.1087800544,14.812116666667,489.313511096869
1213,406,1,1,252933.4102733,14.814166666667,
1214,406,2,2,26541.8494453143,14.831583333333,124.086354441756
1215,406,3,2,26798.3563214076,14.848616666667,285.289664355041
1216,407,1,1,269901.7226336,14.850666666667,
1217,407,2,2,16945.8289585156,14.868083333333,295.187386370743
1218,407,3,2,40818.2494307652,14.885133333333,467.300498914888
1219,408,1,1,271944.2597779,14.887166666667,
1220,408,2,2,27431.104502592,14.9046,445.286764241934
1221,408,3,2,35289.9669428744,14.921633333333,489.313115190274
1222,409,1,1,259181.0312687,14.923666666667,
1223,409,2,2,26608.9795641742,14.941116666667,124.086289191303
1224,409,3,2,26006.1359725612,14.95815,285.289773831926
1225,410,1,1,276614.9823906,14.960183333333,
1226,410,2,2,15841.0276085322,14.977616666667,295.188128900886
1227,410,3,2,40542.0011605177,14.99465,467.300463315467
